State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
AR,AR,2017,August,Number of Drug Overdose Deaths,406,413,100,0.069629066970503,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,September,Number of Drug Overdose Deaths,413,420,100,0.072514029888392,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,October,Number of Drug Overdose Deaths,410,417,100,0.069348127600555,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,November,Number of Drug Overdose Deaths,411,418,100,0.075819801604852,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2017,December,Number of Drug Overdose Deaths,425,431,100,0.056562863337837,Numbers may differ from published reports using final data. See Technical Notes.
AR,AR,2018,January,Number of Drug Overdose Deaths,427,430,100,0.055739633976404,Underreported due to incomplete data.
AR,AR,2018,February,Number of Drug Overdose Deaths,424,428,100,0.052473994505664,Underreported due to incomplete data.
AR,AR,2018,March,Number of Drug Overdose Deaths,429,434,100,0.065223468024971,Underreported due to incomplete data.
AR,AR,2018,April,Number of Drug Overdose Deaths,423,428,100,0.065518532384875,Underreported due to incomplete data.
AR,AR,2018,May,Number of Drug Overdose Deaths,440,445,100,0.062291712087707,Underreported due to incomplete data.
AR,AR,2018,June,Number of Drug Overdose Deaths,442,449,100,0.07172929985966,Underreported due to incomplete data.
AZ,AZ,2015,January,Number of Deaths,52342,,100,0.326697489587712,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,February,Number of Deaths,52371,,100,0.349430028068969,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,March,Number of Deaths,52826,,100,0.34263430886306,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,April,Number of Deaths,53025,,100,0.341348420556341,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,May,Number of Deaths,53225,,100,0.336308125880695,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,June,Number of Deaths,53462,,100,0.33481725337623,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,July,Number of Deaths,53685,,100,0.324112880692931,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,August,Number of Deaths,53907,,100,0.293097371398891,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,September,Number of Deaths,54058,,100,0.270080284139258,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,October,Number of Deaths,54122,,100,0.249436458371827,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,November,Number of Deaths,54421,,100,0.224178166516602,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,December,Number of Deaths,54853,,100,0.196889869287003,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,January,Number of Deaths,54917,,100,0.160241819473023,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,February,Number of Deaths,55755,,100,0.139897767016411,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,March,Number of Deaths,56319,,100,0.154477174665743,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,April,Number of Deaths,56436,,100,0.173648026082642,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,May,Number of Deaths,56522,,100,0.20169137680903,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,June,Number of Deaths,56648,,100,0.26126253354046,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,July,Number of Deaths,56865,,100,0.332366130308626,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,August,Number of Deaths,56960,,100,0.372191011235955,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,September,Number of Deaths,57051,,100,0.394383972235368,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,October,Number of Deaths,57277,,100,0.464409797999197,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,November,Number of Deaths,57252,,100,0.520505833857333,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,December,Number of Deaths,57215,,100,0.61871886742987,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,January,Number of Deaths,57221,,100,0.618653990667762,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,February,Number of Deaths,56609,,100,0.625342260064654,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,March,Number of Deaths,56269,,100,0.627343652810606,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,April,Number of Deaths,56454,,100,0.61643107662876,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,May,Number of Deaths,56721,,100,0.595899226036212,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,June,Number of Deaths,57013,,100,0.561275498570501,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,July,Number of Deaths,57215,,100,0.519094643013196,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,August,Number of Deaths,57310,,100,0.499040307101727,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,September,Number of Deaths,57531,,100,0.481479550155568,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,October,Number of Deaths,57694,,100,0.403854820258606,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,November,Number of Deaths,57852,,100,0.362995229205559,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2017,December,Number of Deaths,58440,,100,0.254962354551677,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2018,January,Number of Deaths,59583,,100,0.256784653340718,Underreported due to incomplete data.
AZ,AZ,2018,February,Number of Deaths,59894,,100,0.26046014625839,Underreported due to incomplete data.
AZ,AZ,2018,March,Number of Deaths,60185,,100,0.260862341114896,Underreported due to incomplete data.
AZ,AZ,2018,April,Number of Deaths,60300,,100,0.263681592039801,Underreported due to incomplete data.
AZ,AZ,2018,May,Number of Deaths,60181,,100,0.275834565726724,Underreported due to incomplete data.
AZ,AZ,2018,June,Number of Deaths,60107,,100,0.271183056881894,Underreported due to incomplete data.
AZ,AZ,2015,January,Number of Drug Overdose Deaths,1193,1267,100,0.326697489587712,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,February,Number of Drug Overdose Deaths,1175,1253,100,0.349430028068969,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,March,Number of Drug Overdose Deaths,1174,1251,100,0.34263430886306,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,April,Number of Drug Overdose Deaths,1173,1249,100,0.341348420556341,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,May,Number of Drug Overdose Deaths,1184,1260,100,0.336308125880695,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,June,Number of Drug Overdose Deaths,1209,1286,100,0.33481725337623,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,July,Number of Drug Overdose Deaths,1201,1275,100,0.324112880692931,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,August,Number of Drug Overdose Deaths,1240,1310,100,0.293097371398891,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,September,Number of Drug Overdose Deaths,1241,1305,100,0.270080284139258,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,October,Number of Drug Overdose Deaths,1264,1325,100,0.249436458371827,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,November,Number of Drug Overdose Deaths,1269,1324,100,0.224178166516602,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2015,December,Number of Drug Overdose Deaths,1267,1316,100,0.196889869287003,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,January,Number of Drug Overdose Deaths,1298,1339,100,0.160241819473023,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,February,Number of Drug Overdose Deaths,1307,1344,100,0.139897767016411,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,March,Number of Drug Overdose Deaths,1313,1353,100,0.154477174665743,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,April,Number of Drug Overdose Deaths,1335,1381,100,0.173648026082642,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,May,Number of Drug Overdose Deaths,1350,1403,100,0.20169137680903,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,June,Number of Drug Overdose Deaths,1370,1439,100,0.26126253354046,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,July,Number of Drug Overdose Deaths,1421,1511,100,0.332366130308626,Numbers may differ from published reports using final data. See Technical Notes.
AZ,AZ,2016,August,Number of Drug Overdose Deaths,1410,1510,100,0.372191011235955,Numbers may differ from published reports using final data. See Technical Notes.
